"X.median_R_mean.lag_we","X.median_R_mean.lag1_we","X.percentage_age_we","X.Density_we","X.population_we","X.schoolClosing_we","X.restGatherings_we","X.cancEvents_we","X.testingPolicy_we","X.workClosing2a_we","X.grocery_and_pharmacy_we","X.transit_stations_we","X.transactiongrowth_we","X.workplaces_we","X.sre000d0_we","X.tre200d0_we","X.ure200d0_we","X.ferien_we","X.Canton_3","X.oneweek","Y","W"
-0.362914377289378,0.374358974358971,5.55129606517916e-13,1.52221991516806e-10,-9.19174748845771e-09,2.84259753597801e-13,-0.135073260073047,0.0295329670332494,4.36746754159625e-13,-0.115384615384311,3.53371577528987e-14,1.58182555434324e-12,-0.0154568056519411,1.11042464256307e-12,127.352381125819,0.919355202502466,-5.51075762696361,0.0503663003663004,2.16129769929347e-12,0,1.70857142857143,0
0.0140086996337155,0.711117216117217,-1.12144877940263e-13,2.6602091682973e-11,2.04873850835922e-09,-2.91832320967536e-14,-0.190018315018427,0.0295329670329518,1.07155627460581e-14,-0.115384615384634,2.64195567272518e-13,2.5294719110753e-13,-0.0123015033000197,-3.7322151885639e-14,9.07249434594438,1.02956207895959,-8.97419627165221,0.0503663003663013,3.47198506925336e-13,0,1.63428571428571,0
0.389832875457909,0.655897435897434,4.2834407393106e-15,-3.68396341588584e-11,4.14927495870188e-09,-2.72434259347303e-14,-0.26694139194144,0.029532967032932,-1.39899022193532e-14,-0.11538461538463,3.53340088213959e-13,2.97578938088812e-13,-0.0344728125953959,2.88184798816823e-13,64.3039503899039,0.869831809229377,-3.83544668790274,0.0503663003662948,-3.26910893085979e-13,0,1.14571428571429,0
0.726591117216081,0.010897435897441,3.22746057327286e-14,-4.28101889390522e-11,-3.04966188640127e-11,8.65809804567568e-16,-0.266941391941358,0.0295329670329822,-6.07716776715529e-14,-0.11538461538463,-3.87185243618762e-13,-5.35633868812183e-13,-0.0799049277750708,-6.5795607621921e-13,31.9757993742215,1.29963991778716,-5.4974971374519,0.050366300366301,-2.13253022504335e-13,0,0.951428571428571,0
0.671371336996377,-0.207893772893774,-2.37262052389668e-14,6.76618919880155e-11,8.11371680374358e-09,-3.87140042756815e-14,-0.266941391941421,0.029532967032913,1.87931816004309e-14,-0.115384615384669,5.2355749525959e-13,6.09260007073047e-13,-0.0252274638349916,3.19624317908763e-13,50.890089251056,0.150618522516366,-2.68575138320812,0.0503663003662907,-4.68788456034583e-13,0,0.917142857142857,0
0.0263713369963594,-0.268498168498167,9.84207109456594e-15,-5.95287683013553e-11,-9.47844578356128e-10,-3.09465095962271e-14,-0.266941391941368,0.0295329670329532,1.26524781204289e-15,-0.115384615384635,1.42043524177423e-13,2.25369923975439e-14,0.0560673090440337,9.47321487003604e-14,0.503409264354524,-0.266778663631381,0.795476555520921,0.0503663003662997,-1.46690401749772e-13,0,0.948571428571429,0
-0.19241987179485,-0.173717948717945,-5.87955421600321e-14,-1.16182052411498e-11,-8.02761305131616e-10,-5.03448493087351e-15,-0.294413919413944,0.0295329670329489,-2.8603539136531e-14,-0.115384615384593,2.05377063030455e-13,-6.23193302692617e-14,0.0643204368815658,7.99287798482475e-14,77.7406345390783,0.804946694343888,-6.94627960498501,0.0503663003663011,2.49735834250931e-13,0,1.19,0
-0.253024267399295,0.213424908424904,9.4305983860045e-15,-3.55621173439978e-11,-1.32694759847758e-08,7.58014904386233e-15,-0.404304029303955,0.029532967032981,-2.53315953672909e-14,-0.115384615384615,-3.15625437105724e-13,-3.51046838394613e-13,0.0804385775998435,-9.57846136378698e-14,-3.73088560746638,0.489214509861673,-4.28962750708219,0.0503663003663071,-2.27716050650037e-13,0,1.12571428571429,0
-0.158244047619083,-0.0558058608058573,1.38557186959369e-14,-2.19603579533119e-11,2.60338612515214e-09,-1.25300610304732e-14,-0.420787545787465,0.0295329670329545,-2.1720419253722e-14,-0.115384615384606,-4.18587603463675e-13,-3.48146566097175e-13,-0.033547364695709,-1.21713275343408e-13,111.079266740185,0.409078812225844,-5.37662967158412,0.0503663003663006,-2.38196695485777e-13,0,1.03857142857143,0
0.228898809523802,-0.107399267399264,-2.85551292608682e-14,1.85829533951799e-12,2.01045858507688e-09,7.02442011753511e-15,-0.420787545787547,0.0295329670329841,-6.91136333022348e-14,-0.115384615384615,-1.69983597256407e-13,-5.86174379518312e-13,-0.157579694124578,-8.42096648941716e-14,26.5074177558393,0.0173771805241193,-4.01131581877053,0.0503663003663085,-5.66061107067819e-14,0,1.02,0
-0.0403319597069829,-0.0348717948717971,-9.9465923612174e-14,4.69500540718366e-11,2.66122102500005e-09,-8.02369226461029e-15,-0.46474358974356,0.0075549450549419,-3.70273895682715e-14,-0.115384615384598,-3.0638046888788e-13,-2.18111448296391e-13,0.156377846828097,-4.07071083574562e-14,10.9000417984657,0.268650074297069,1.29157254286821,0.0393772893772975,2.42425278874538e-13,0,0.937142857142857,0
-0.0919253663003658,-0.120531135531132,3.05563164210056e-15,-4.32171553989648e-11,-1.87133368630299e-09,-2.30166912793961e-15,-0.497710622710584,-0.00892857142853736,-2.26549810455974e-14,-0.11538461538461,-6.54294568673677e-14,-3.62397721982598e-13,0.0569231330540072,-1.06623088842094e-13,15.3081378690734,-0.245284324637216,2.15725977230465,-0.0540293040293007,-1.06907194885495e-13,0,1.3,0
-0.0193978937728815,-0.459652014652011,-5.85201047383411e-15,-1.58944604006511e-11,9.32847605426714e-10,-4.33412146172189e-14,-0.783424908424962,-0.0254120879121335,5.32951804321553e-15,-0.11538461538468,1.72540920076979e-13,3.64945167070002e-13,0.00157164138565793,-3.29096142259837e-15,-137.789127365677,-1.40434900995126,5.36008278262674,-0.339743589743594,-2.19701371887929e-13,0,1.70285714285714,0
-0.105057234432231,-0.149377289377284,1.1381587209016e-15,-2.74745693485048e-11,-1.61586143095118e-09,-2.61743769462431e-14,-0.997710622710668,-0.0638736263736585,-8.95281729754552e-15,-0.115384615384653,1.65859908250048e-14,2.40054752015766e-13,0.00109251796736379,-6.70776702033638e-14,24.6761115620531,-0.557534158136654,1.78132820387263,-0.586996336996337,-1.96164839185827e-13,0,1.65142857142857,0
